,Surface_log,Living_log,Number of bedrooms,APARTMENT_BLOCK,BUNGALOW,CASTLE,CHALET,COUNTRY_COTTAGE,EXCEPTIONAL_PROPERTY,FARMHOUSE,HOUSE,MANOR_HOUSE,MANSION,MIXED_USE_BUILDING,OTHER_PROPERTY,TOWN_HOUSE,VILLA,Pool,latitude,longitude,AS_NEW,GOOD,JUST_RENOVATED,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,HYPER_EQUIPPED,INSTALLED,NOT_INSTALLED,SEMI_EQUIPPED,USA_HYPER_EQUIPPED,USA_INSTALLED,USA_SEMI_EQUIPPED,USA_UNINSTALLED,Furnished,Open fireplace,Terrace,Garden,Price,Price_log
159,7.02108396428914,5.135798437050262,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.2814293,4.9715412,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,349000.0,12.762827201184564
160,6.745236349484363,4.787491742782046,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.6055933,5.4816156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215000.0,12.2783933071098
162,6.29156913955832,4.976733742420574,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.7945667,3.1857233,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,295000.0,12.594730635321957
163,6.2324480165505225,5.424950017481403,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7146986,5.3276066,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,420000.0,12.948009990259552
168,6.85751406254539,5.247024072160486,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1884619,3.2111722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210000.0,12.254862809699606
169,7.415776975415394,5.455321115357702,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8793307,3.719334,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,595000.0,13.296316684527767
170,8.716699572964293,6.07073772800249,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9303735,5.3378043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,490000.0,13.102160670086809
171,7.600902459542082,4.941642422609304,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.4056635,3.8513958,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,299000.0,12.608198852372823
172,5.19295685089021,4.356708826689592,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4096511,3.8933015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,120000.0,11.695247021764184
173,4.804021044733257,4.418840607796598,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.445727,3.8466719,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,126000.0,11.744037185933616
176,5.53338948872752,5.777652323222656,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8331141,4.3668279,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1550000.0,14.253765488895429
177,6.306275286948016,5.501258210544727,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8868222,3.4323622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,390000.0,12.873902018105829
180,5.53338948872752,5.777652323222656,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8331141,4.3668279,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1550000.0,14.253765488895429
181,6.306275286948016,5.501258210544727,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8868222,3.4323622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,390000.0,12.873902018105829
182,5.2574953720277815,4.736198448394496,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0587812,3.091151794323812,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,339000.0,12.733755386362587
183,5.220355825078324,5.783825182329737,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8430448,4.4256732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1100000.0,13.9108207377686
184,5.934894195619588,5.0369526024136295,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.879202,4.7011675,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,295000.0,12.594730635321957
185,5.5254529391317835,5.075173815233827,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.913822249999996,3.2090654210556964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219000.0,12.296827008798639
187,3.8501476017100584,5.0689042022202315,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.959802,3.5963218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,250000.0,12.429216196844383
190,5.0106352940962555,4.605170185988092,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5994478,5.4699616,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,199001.0,12.201065128819632
191,4.867534450455582,4.941642422609304,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8465573,4.351697,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,385000.0,12.86099861326992
192,5.831882477283517,5.135798437050262,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.36192,4.125216975993737,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,210000.0,12.254862809699606
193,7.353081920515432,5.153291594497779,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.978285850000006,4.575800524999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,442000.0,12.999065161059836
195,5.655991810819852,5.552959584921617,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7360524,4.2374349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,435000.0,12.983101310070822
196,6.848005274576363,5.135798437050262,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9635024,5.696445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289000.0,12.57418196709457
197,5.703782474656201,5.075173815233827,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.431853,4.4489421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144900.0,11.883799128308773
199,5.634789603169249,4.941642422609304,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.3959512,4.6978935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,168000.0,12.031719258385396
200,9.903487552536127,6.620073206530356,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,50.8241883,4.5138824,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4950000.0,15.414898134544874
201,6.38856140554563,5.075173815233827,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6612191,5.5097556,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,280000.0,12.542544882151386
203,5.937536205082426,5.805134968916488,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2211097,4.3997081,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,835000.0,13.635187003832993
204,4.672828834461906,4.653960350157523,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8545959,4.338636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,275000.0,12.524526376648708
205,6.99117688712121,5.135798437050262,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.5527083,3.583176,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,259000.0,12.464583340681674
206,4.762173934797756,4.912654885736052,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.3578819,4.8626979,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,285000.0,12.560244459250788
207,8.08394570229562,5.780743515792329,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6860037,4.4844157,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,895000.0,13.704578997256993
208,4.700480365792417,5.075173815233827,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.995756150000005,3.74567419991459,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,289000.0,12.57418196709457
210,4.653960350157523,4.382026634673881,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6152381,5.5089437,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,176000.0,12.078239274020289
211,6.234410725718371,4.948759890378168,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6976875,5.2546191,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,225000.0,12.323855681186558
212,6.300785794663244,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.678492,5.319969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,189000.0,12.14950229404178
213,6.646390514847729,4.3694478524670215,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7386182,4.6962324,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,325000.0,12.691580461311874
214,5.480638923341991,6.025865973825314,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.4067102,4.3960065,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,495000.0,13.112313041550827
218,6.324358962381311,5.327876168789581,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.133297,4.3870241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,469000.0,13.058358047428417
219,5.4680601411351315,5.075173815233827,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2211097,4.3997081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,369000.0,12.818551923022664
220,7.057036981697891,5.598421958998375,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.588325850000004,5.65031584462074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,295000.0,12.594730635321957
221,7.057036981697891,5.598421958998375,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6111024,5.619261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,295000.0,12.594730635321957
222,8.34283980427146,5.932245187448011,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7091889,5.6450671,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,699000.0,13.457406021215947
223,6.405228458030842,5.945420608606575,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.9094333,4.2015646,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,569000.0,13.251635713108469
224,6.620073206530356,4.90527477843843,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7986183,4.0241352,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,299000.0,12.608198852372823
226,7.455876687491824,6.214608098422191,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,50.1849687,4.276679635993319,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,475000.0,13.071070083016778
229,7.003065458786462,6.253828811575473,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.6421028,3.2908531,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1250000.0,14.038654109278484
231,6.697034247666484,4.762173934797756,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4574699,4.376008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,189900.0,12.154252896800378
232,6.745236349484363,4.6913478822291435,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4574699,4.376008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,89900.0,11.406453220459712
237,9.210340371976184,5.703782474656201,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6036446,4.4579716,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,735000.0,13.507625778194974
238,6.813444599510896,5.91350300563827,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.020971,3.6397549,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1150000.0,13.955272500339433
239,7.416378479192928,5.634789603169249,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4212957,4.8633768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,485000.0,13.091904169919621
240,8.30795254527102,6.021023349349527,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6977184,4.4706902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1125000.0,13.933293593620657
241,6.894670039433482,6.461468176353717,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8842475,4.2744185,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1950000.0,14.48333993053993
242,5.10594547390058,5.220355825078324,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0502026,5.220809082300834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,279000.0,12.538967060803502
243,7.266827347520591,5.19295685089021,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.648803900000004,4.296471951359066,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,295000.0,12.594730635321957
244,5.442417710521793,5.231108616854587,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5976885,4.3235854,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,265000.0,12.487485104968359
245,5.087596335232384,5.298317366548036,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.061875,3.7488657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335000.0,12.721885810807203
246,5.087596335232384,5.298317366548036,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0538286,3.7250121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335000.0,12.721885810807203
247,5.214935757608986,5.135798437050262,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.0626964,4.357232464403333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,389000.0,12.871334622600584
248,8.14002395246292,5.19295685089021,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.10874,5.449157219006136,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,359000.0,12.791077667470416
249,6.366470447731438,5.703782474656201,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.9341625,4.3287322,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,745000.0,13.521139497361697
250,4.948759890378168,4.890349128221754,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2258565,2.919496,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,240000.0,12.388394202324129
251,3.5263605246161616,4.976733742420574,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.2211097,4.3997081,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,439900.0,12.99430270733681
252,5.497168225293202,4.912654885736052,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.3902046,4.4046365,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,220000.0,12.301382825334498
255,6.300785794663244,5.017279836814924,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.00281805,5.197732465699214,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,205000.0,12.230765258120545
256,6.049733455231958,4.8283137373023015,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4574699,4.376008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195000.0,12.180754837545884
257,5.805134968916488,4.532599493153256,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4574699,4.376008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65000.0,11.082142548877775
258,6.424869023905388,5.318119993844216,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0586177,4.6698925,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,369000.0,12.818551923022664
259,5.298317366548036,5.0369526024136295,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.58702035,5.624643770906626,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,250000.0,12.429216196844383
260,7.408530566894626,5.003946305945459,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.6474083,4.1668407,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,365000.0,12.80765263256463
261,5.7899601708972535,5.298317366548036,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.69282045,4.038373024238238,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,310000.0,12.644327576461329
262,4.90527477843843,5.303304908059076,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.69302,4.204696,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,190000.0,12.154779351142624
264,6.824373670043086,5.537334267018537,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.2591813,4.9130588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,398000.0,12.894207284266574
265,4.787491742782046,4.442651256490317,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5994478,5.4699616,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,95000.0,11.461632170582678
266,6.529418838262226,4.867534450455582,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1486117,4.477387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,435000.0,12.983101310070822
267,5.7899601708972535,5.247024072160486,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.870107000000004,3.89902812063107,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,329000.0,12.70381302974751
268,4.882801922586371,5.627621113690637,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8430448,4.4256732,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,790000.0,13.579788224443204
269,5.10594547390058,5.337538079701318,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8171712,4.4270852,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,625000.0,13.345506928718539
270,3.9318256327243257,4.61512051684126,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.431853,4.4489421,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000.0,11.512925464970229
271,4.430816798843313,4.844187086458591,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6451381,5.5734203,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125000.0,11.736069016284437
273,7.783224016336037,5.7745515455444085,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.7386182,4.6962324,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1150000.0,13.955272500339433
274,5.049856007249537,5.10594547390058,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8806207,4.4730008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,529000.0,13.178743710840436
275,6.779921907472252,5.575949103146316,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.912473399999996,4.6517147625934285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,690000.0,13.444446876573442
276,10.324530690607611,6.80128303447162,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.2553021,3.2920911130761956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700000.0,14.346138809026444
278,4.948759890378168,5.393627546352362,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8035441,4.3338445,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,599000.0,13.303016877097587
279,5.43372200355424,5.198497031265826,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1794946,4.3617847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,369000.0,12.818551923022664
280,5.579729825986222,4.867534450455582,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.3233812,4.948461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,239000.0,12.384218830913648
281,5.19295685089021,4.770684624465665,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.3233812,4.948461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,219000.0,12.296827008798639
282,6.2285110035911835,4.859812404361672,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.3233812,4.948461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,328000.0,12.70076888736628
283,5.087596335232384,4.499809670330265,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0834185,4.4088155,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,248500.0,12.423198124518821
284,5.19295685089021,5.099866427824199,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8649231,4.2946734,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,419000.0,12.945626198904275
285,5.3981627015177525,5.41610040220442,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8480711,4.2662591,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,339500.0,12.735229225980888
286,5.869296913133774,4.700480365792417,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.426517000000004,3.8384430168599897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,149000.0,11.911701584927597
287,7.600902459542082,6.063785208687608,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.7122504,4.5216455,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1060000.0,13.87377946608825
288,6.841615476477592,5.278114659230517,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0261294,4.537821777907236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,395000.0,12.886641043883259
289,4.110873864173311,4.382026634673881,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0538286,3.7250121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,295000.0,12.594730635321957
290,4.890349128221754,4.836281906951478,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2211097,4.3997081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279000.0,12.538967060803502
291,8.036573409707312,5.19295685089021,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8517979,3.0971782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,335000.0,12.721885810807203
292,5.616771097666572,5.634789603169249,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.1317433,5.0772388,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,275000.0,12.524526376648708
293,6.659293919683638,4.770684624465665,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9352867,4.9100433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,275000.0,12.524526376648708
295,5.58724865840025,5.117993812416755,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1611887,4.670951731704948,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,335000.0,12.721885810807203
298,5.808142489980444,5.247024072160486,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.23894075,2.9724492877781263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,269000.0,12.502466658583977
301,6.246106765481563,5.583496308781699,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9303735,5.3378043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,424000.0,12.957488734214095
302,4.465908118654584,5.438079308923196,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.2128453,4.4462406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,399000.0,12.896716695872
303,4.941642422609304,4.941642422609304,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2128453,4.4462406,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,339900.0,12.736406735684207
308,7.003065458786462,4.941642422609304,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0467933,5.3780416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,297000.0,12.601487417784837
309,4.499809670330265,5.480638923341991,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.2211097,4.3997081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,585000.0,13.279367126213993
310,5.3706380281276624,5.176149732573829,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2128453,4.4462406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,460000.0,13.038981768465277
311,5.3706380281276624,5.176149732573829,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8649231,4.2946734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,460000.0,13.038981768465277
312,6.386879319362645,5.438079308923196,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.999983799999995,3.262254771517394,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,385000.0,12.86099861326992
313,6.633318433280377,6.212606095751519,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.26711375,3.040837568315692,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1650000.0,14.316285845876763
314,5.459585514144159,5.560681631015528,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.8852456,4.7313734,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,960000.0,13.77468856344402
315,5.1647859739235145,5.123963979403259,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8121065,3.1864393078698976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,254950.0,12.448822726483302
316,5.560681631015528,4.948759890378168,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9660712,3.9269566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,239000.0,12.384218830913648
317,5.44673737166631,5.075173815233827,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0447236,3.7588813,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,285000.0,12.560244459250788
318,6.434546518787453,5.093750200806762,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0886195,3.7123555,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,395000.0,12.886641043883259
319,4.969813299576001,5.123963979403259,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8276429,3.2659884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000.0,12.409013489526863
